"Always optional.","Πάντα προαιρετική."
"Amount","Ποσό"
"An error occurred while deleting the address.","Ένα σφάλμα προέκυψε κατά τη διαγραφή της διεύθυνσης."
"An error occurred while retrieving the option value: %s.","Ένα σφάλμα προέκυψε ενώ ανακτούσατε την προαιρετική τιμή: %s."
"An error occurred while saving the collection, aborting. Error: %s","Ένα σφάλμα προέκυψε ενώ αποθηκεύατε την συλλογή, ματαίωση. Σφάλμα: %s"
"An invalid option ID is specified for %s (%s), skipping the record.","Μία μη έγκυρη επιλογή ID προσδιορίστηκε για %s (%s), παρακάμπτεται η εγγραφή."
"Approved","Εγκρίθηκε"
"Are you sure that you want to remove this item?","Είστε βέβαιοι πως θέλετε να αφαιρέσετε αυτό το είδος;"
"Are you sure you want to cancel adding of this address?","Είστε βέβαιοι πως θέλετε να ακυρώσετε τη προσθήκη αυτής της διεύθυνσης;"
"Are you sure you want to delete this address?","Είστε βέβαιοι πως θέλετε να διαγράψετε αυτή τη διεύθυνση;"
"Are you sure?","Είστε σίγουροι;"
"Array of Entity collections is expected.","Αναμένονται συλλογές Πινάκων ή Οντοτήτων. "
"Assign a Customer Group","Ανάθεση Ομάδας Πελατών"
"Average Sale","Μέσος όρος Πωλήσεων"
"Back","Πίσω"
"Back - link to the previously viewed page","Σύνδεσμος επιστροφής στη προηγούμενη εμφανιζόμενη σελίδα"
"Back to Login","Πίσω στη Σύνδεση"
"Bad request.","Λάθος αίτημα."
"Based on the VAT ID, the customer would belong to the Customer Group %s.","Βάσει του Α.Φ.Μ., ο πελάτης θα ανήκει στο Σύνολο Πελατών %s."
"Bill to Name","Χρέωση στο Όνομα"
"Bought From","Αγοράστηκε Από"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","Δημιουργώντας ένα λογαριασμό στο κατάστημά μας, θα έχετε τη δυνατότητα να κινηθείτε γρηγορότερα κατά τη διαδικασία πληρωμής, να εισάγετε πολλαπλές διευθύνσεις αποστολής, να βλέπετε και να παρακολουθείτε τις παραγγελίες σας και πολλά άλλα."
"CSV","CSV"
"Cancel","Ακύρωση"
"Cannot save a new password.","Δεν είναι δυνατή η αποθήκευση νέου συνθηματικού"
"Cannot save address.","Δεν είναι δυνατή η αποθήκευση της διεύθυνσης."
"Cannot save the customer.","Δεν είναι δυνατή η αποθήκευση του πελάτη."
"Cannot share customer accounts globally because some customer accounts with the same emails exist on multiple websites and cannot be merged.","Δεν μπορείτε να διαμοιράσετε τους λογαριασμούς πελατών σε παγκόσμιο επίπεδο, επειδή κάποιοι λογαριασμοί πελατών με τα ίδια μηνύματα ηλεκτρονικού ταχυδρομείου υπάρχουν σε πολλούς δικτυακούς τόπους και δεν μπορούν να συγχωνευθούν."
"Change Account Password","Αλλαγή Κωδικού Λογαριασμού"
"Change Billing Address","Αλλαγή Διεύθυνσης Χρέωσης"
"Change Password","Αλλαγή Κωδικού"
"Change Shipping Address","Αλλαγή Διεύθυνσης Αποστολής"
"City","Πόλη"
"Company","Εταιρία"
"Config","Διαμόρφωση"
"Configure","Διαμόρφωση"
"Confirm New Password","Επιβεβαίωση Νέου Κωδικού"
"Confirm Password","Επιβεβαίωση Κωδικού"
"Confirmation Link Email","Ηλεκτρονικό μήνυμα Συνδέσμου Επιβεβαίωσης"
"Confirmed","Επαληθεύτηκε"
"Contact Information","Στοιχεία Επικοινωνίας"
"Continue Shopping","Συνεχίστε τις Αγορές σας"
"Country","Χώρα"
"Create","Δημιουργία"
"Create New Account Options","Επιλογές Δημιουργίας Νέου Λογαριασμού"
"Create New Customer Account","Δημιουργία Λογαριασμού Νέου Πελάτη"
"Create Order","Δημιουργία Παραγγελίας"
"Create an Account","Δημιουργία ενός Λογαριασμού"
"Create customer","Δημιουργία Πελάτη"
"Create customer address","Δημιουργία διεύθυνσης Πελάτη"
"Current Admin Password",""
"Current Password","Τρέχων Κωδικός"
"Customer","Πελάτης"
"Customer API","Πελάτης API"
"Customer Account Edit Form","Φόρμα δημιουργίας Λογαριασμού Πελάτη"
"Customer Account Login Form","Φόρμα σύνδεσης Λογαριασμού Πελάτη"
"Customer Account Logout Success","Επιτυχημένη αποσύνδεση του λογαριασμού πελάτη "
"Customer Account Registration Form","Φόρμα εγγραφής Λογαριασμού Πελάτη"
"Customer Addresses","Διευθύνσεις Πελάτη"
"Customer Configuration","Διαμόρφωση Πελάτη"
"Customer Forgot Password Form","Φόρμα Πελάτη που Ξέχασε τον Κωδικό του"
"Customer Group","Ομάδα Πελατών"
"Customer Groups","Ομάδες Πελατών"
"Customer Information","Πληροφορίες Πελάτη"
"Customer Login","Σύνδεση Πελάτη"
"Customer My Account (All Pages)","Λογαριασμός Πελάτη (όλες οι σελίδες)"
"Customer My Account Address Book","Βιβλίο Διευθύνσεων στο Λογαριασμό του Πελάτη"
"Customer My Account Address Edit Form","Φόρμα δημιουργίας Διευθύνσεων στο Λογαριασμό του Πελάτη"
"Customer My Account Dashboard","Πίνακας Λογαριασμού στο Λογαριασμό του Πελάτη"
"Customer Since","Πελάτης Από"
"Customer View","Προβολή Πελάτη"
"Customer collection expected.","Η συλλογή του Πελάτη αναμένεται."
"Customer email is required","Το email του Πελάτη απαιτείται"
"Customer website ID must be specified when using the website scope","Το αναγνωριστικό ID του πελάτη πρέπει να προσδιορίζεται χρησιμοποιώντας την εμβέλεια της ιστοσελίδας"
"Customer will stay on the current page if ""No"" is selected.","Ο Πελάτης θα παραμείνει στην τρέχουσα σελίδα αν το ""Όχι"" έχει επιλεχθεί."
"Customers","Πελάτες"
"Customers Only","Πελάτες Μόνο"
"Customers Section","Τμήμα Πελατών"
"DD","DD"
"Date","Ημ/νία"
"Date Added","Ημ/νία που Προστέθηκε"
"Date of Birth","Ημ/νία Γέννησης"
"Day","Ημέρα"
"Days in Wishlist","Ημέρες στα Επιθυμητά"
"Default Addresses","Προκαθορισμένες Διευθύνσεις"
"Default Billing Address","Προκαθ. Δ/νση Χρέωσης"
"Default Email Domain","Προκαθορισμένος Τομέας Email"
"Default Group","Προκαθορισμένη Ομάδα"
"Default Shipping Address","Προκαθ. Δ/νση Αποστολής"
"Default Value for Disable Automatic Group Changes Based on VAT ID","Προεπιλεγμένη Τιμή για Απενεργοποίηση Αυτόματου Συνόλου Αλλαγών που βασίζεται στον Α.Φ.Μ."
"Default Welcome Email","Προεπιλεγμένο Email Καλωσορίσματος "
"Delete","Διαγραφή"
"Delete Address","Διαγραφή Διεύθυνσης"
"Delete Customer","Διαγραφή Πελάτη"
"Delete Customer Group","Διαγραφή Ομάδας Πελατών"
"Delete customer","Διαγραφή Πελάτη"
"Delete customer address","Διαγραφή διεύθυνσης Πελάτη"
"Deleted Stores","Διαγραφή Καταστημάτων"
"Details","Λεπτομέρειες"
"Disabled","Απενεργοποιημένο"
"Edit","Επεξεργασία"
"Edit Account Info","Επεξεργασία Πληροφοριών Λογαριασμού"
"Edit Account Information","Επεξεργασία Πληροφοριών Λογαριασμού"
"Edit Address","Επεξεργασία "
"Edit Address Entry","Επεξεργασία Στοιχείου Διεύθυνσης"
"Edit Customer Group ""%s""","Επεξεργασία Ομάδας Πελατών ""%s"""
"Edit Customer Groups","Επεξεργασία Ομάδων Πελατών"
"Edit Customer's Address","Επεξεργασία Διεύθυνσης Πελάτη"
"Edit Group","Επεξεργασία Ομάδας"
"Edit Newsletters","Επεξεργασία Δελτίων Νέων"
"Email","Email"
"Email Address","Διεύθυνση Email"
"Email Sender","Αποστολέας Email"
"Email:","Email:"
"Enable Automatic Assignment to Customer Group","Ενεργοποίηση Αυτόματης Εκχώρησης σε ομάδα Πελατών"
"Entity collection is expected.","Το τμήμα συλλογής είναι αναμενόμενο."
"Excel XML","Αρχείο Excel XML"
"Failed to confirm customer account.","Η επιβεβαίωση του λογαριασμού πελάτη απέτυχε."
"Fax","Φαξ"
"First Name","Όνομα"
"Forgot Email Template","Forgot Email Template"
"Forgot Password","Ξεχασμένος Κωδικός"
"Forgot Your Password","Ξεχάσατε Τον Κωδικό Σας"
"Forgot Your Password?","Ξεχάσατε Τον Κωδικό Σας;"
"Forgot and Remind Email Sender","Αποστολέας Email Παράλειψης και Υπενθύμισης "
"Form Fields Before","Πεδία Φόρμας Αξιολόγησης"
"From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information.","Από το Πίνακα Ελέγχου του Λογαριασμού σας έχετε τη δυνατότητα να δείτε ένα στιγμιότυπο των πρόσφατων ενεργειών στο λογαριασμό σας και να ενημερώσετε τις πληροφορίες του λογαριασμού σας. Επιλέξτε ένα σύνδεσμο παρακάτω για να δείτε ή να επεξεργαστείτε πληροφορίες"
"Gender","Φύλο"
"Gender is required.","Το Φύλο είναι υποχρεωτικό."
"General Subscription","Γενική Συνδρομή"
"Generate Human-Friendly Customer ID","Δημιουργία φιλικού αναγνωριστικού ID Πελάτη "
"Global","Καθολικό"
"Group","Ομάδα"
"Group Information","Πληροφορίες Ομάδας"
"Group Name","Όνομα Ομάδας"
"Group for Invalid VAT ID","Ομάδα μή έγκυρων Α.Φ.Μ."
"Group for Valid VAT ID - Domestic","Ομάδα έγκυρων Α.Φ.Μ. -  Εγχώρια "
"Group for Valid VAT ID - Intra-Union","Ομάδα έγκυρων Α.Φ.Μ. -  Ενδοκοινοτικών "
"Guest","Επισκέπτης"
"HTML","HTML"
"Hello, %s!","Καλώς ήρθες, %s!"
"ID","ID"
"IP Address","Διεύθυνση IP"
"If you believe this is an error, please contact us at %s","Αν πιστεύετε ότι αυτό είναι λάθος, παρακαλώ επικοινωνήστε μαζί μας στο %s"
"If you have an account with us, please log in.","Αν έχετε ανοίξει λογαριασμό μαζί μας, παρακαλούμε συνδεθείτε."
"Invalid attribute option specified for attribute %s (%s), skipping the record.","Μη έγκυρη επιλογή χαρακτηριστικού προσδιορίστηκε για το χαρακτηριστικό %s (%s), παρακάμπτεται η εγγραφή."
"Invalid attribute set specified, skipping the record.","Μη έγκυρο σετ χαρακτηριστικών προσδιορίστηκε, παρακάμπτεται η εγγραφή."
"Invalid billing address for (%s)","Μη έγκυρη διεύθυνση τιμολόγισης για (%s)"
"Invalid current password","Ο ισχύων κωδικός είναι άκυρος"
"Invalid customer data","Άκυρα δεδομένα πελάτη"
"Invalid email address ""%s"".","Μη έγκυρη διεύθυνση ηλεκτρονικού ταχυδρομείου ""%s""."
"Invalid email address.","Μη έγκυρη διεύθυνση ηλεκτρονικού ταχυδρομείου."
"Invalid login or password.","Μη έγκυρη σύνδεση ή κωδικός."
"Invalid password reset token.","Μη έγκυρο διακριτικό επαναφοράς κωδικού πρόσβασης."
"Invalid shipping address for (%s)","Μη έγκυρη διεύθυνση αποστολής για (%s)"
"Invalid store specified, skipping the record.","Προσδιορίστηκε μη έγκυρο κατάστημα, παρακάμπτεται η εγγραφή."
"Invalid website, skipping the record, line: %s","Μη έγκυρος ιστότοπος, παρακάμπτεται η εγγραφή, Γραμμή: %s"
"Last Activity","Τελευταία Ενέργεια"
"Last Date Subscribed","Τελευταία ημ/νία σύνδεσης"
"Last Date Unsubscribed","Τελευταία ημ/νία αποσύνδεσης"
"Last Name","Επίθετο"
"Last URL","Τελευταίο URL"
"Leave empty for default (15 minutes).","Αφήστε το κενό ως προεπιλογή (15 λεπτά)"
"Leave empty for default (2). Valid range: 1-4","Αφήστε το κενό ως προεπιλογή (2). Έγκυρο πεδίο τιμών: 1-4"
"Lifetime Sales","Πωλήσεις από αρχή λειτουργίας"
"Log In","Σύνδεση"
"Log Out","Αποσύνδεση"
"Login","Σύνδεση"
"Login Information","Πληροφορίες Σύνδεσης"
"Login Options","Επιλογές σύνδεσης"
"Login and password are required.","Σύνδεση και κωδικός είναι υποχρεωτικά."
"Login or Create an Account","Συνδεθείτε ή Δημιουργείστε ένα Λογαριασμό"
"MM","ΜΜ"
"Manage Addresses","Διαχείριση"
"Manage Customers","Διαχείριση Πελατών"
"Maximum length must be less then %s symbols","Το μεγαλύτερο μήκος πρέπει να είναι μικρότερο από %s χαρακτήρες"
"Missing email, skipping the record, line: %s","Ελλιπής email, παρακάμπτεται η εγγραφή, Γραμμή: %s"
"Missing email, skipping the record.","Ελλιπής email, παρακάμπτεται η εγγραφή."
"Missing first name, skipping the record, line: %s","Ελλιπής όνομα, παρακάμπτεται η εγγραφή, Γραμμή: %s"
"Missing firstname, skipping the record.","Ελλιπής όνομα, παρακάμπτεται η εγγραφή."
"Missing last name, skipping the record, line: %s","Ελλιπής επώνυμο,παρακάμπτεται η εγγραφή, Γραμμή: %s"
"Missing lastname, skipping the record.","Ελλιπής επώνυμο, παρακάμπτεται η εγγραφή."
"Missing website, skipping the record, line: %s","Ελλιπής όνομα ιστότοπου, παρακάμπτεται η εγγραφή, Γραμμή: %s"
"Month","Μήνα"
"My Account","Ο Λογαριασμός μου"
"My Account Wrapper","Η Εμφάνιση του λογαριασμού μου"
"My Dashboard","Ο Πίνακας Ελέγχου μου"
"My Orders","Οι Παραγγελίες μου"
"Name","Όνομα"
"Name and Address Options","Επιλογές Ονόματος και Διεύθυνσης"
"Never","Ποτέ"
"New Address","Νέα Διεύθυνση"
"New Address Entry","Εισαγωγή Νέας Διεύθυνσης"
"New Customer","Νέος Πελάτης"
"New Customer Address","Νέα Διεύθυνση Πελάτη"
"New Customer Group","Νέα Ομάδα Πελάτη"
"New Customer Groups","Νέες Ομάδες Πελάτη"
"New Customers","Νεοι Πελατες"
"New Group","Νέα Ομάδα"
"New Password","Νέος Κωδικός"
"New account","Νέος λογαριασμός"
"New account confirmation key","Κωδικός επιβεβαίωσης νέου λογαριασμού"
"New account confirmed","Ο νέος λογαριασμός επιβεβαιώθηκε"
"New password field cannot be empty.","Το πεδίο του νέου κωδικού δεν μπορεί να είναι κενό."
"Newsletter","Δελτίο Νέων"
"Newsletter Finish","Λήξη Δελτίου Νέων"
"Newsletter Information","Πληροφορίες Δελτίου Νέων"
"Newsletter Received","Παραλαβή Δελτίου Νέων"
"Newsletter Start","Έναρξη Δελτίου Νέων"
"Newsletter Subscription","Newsletter Subscription"
"Newsletters","Δελτία Νέων"
"No Items Found","Δε Βρέθηκαν Είδη"
"No Newsletter Found","Δε Βρέθηκε Δελτίο Νέων"
"No customer collections found","Δεν βρέθηκαν συλλογές πελάτη"
"No item specified.","Δεν καθορίστηκαν τεμάχια."
"Not Sent","Δεν Απεστάλη"
"Not confirmed, can login","Δεν επιβεβαιώθηκε, μπορείτε να συνδεθείτε "
"Not confirmed, cannot login","Δεν επιβεβαιώθηκε, δεν μπορείτε να συνδεθείτε "
"Number of Lines in a Street Address ","Αριθμός γραμμών στην Διεύθυνση"
"Offline","Μη Συνδεδεμένος"
"Online","Συνδεδεμένος"
"Online Customers","Συνδεδεμένοι Πελάτες"
"Online Customers Options","Επιλογές συνδεδεμένων Πελατών"
"Online Minutes Interval","Χρονικό Διάστημα Σύνδεσης"
"Order #","Παραγγελία #"
"Order Total","Σύνολο Παραγγελίας"
"Orders","Παραγγελίες"
"PDF","PDF"
"Password","Κωδικός"
"Password Management","Διαχείριση Κωδικών"
"Password Options","Επιλογές Κωδικών"
"Password forgotten","Ξεχάσατε τον Κωδικό σας"
"Password:","Κωδικός:"
"Paused","Σε Παύση"
"Pending","Εκκρεμεί"
"Per Website","Ανα Ιστότοπο"
"Personal Information","Προσωπικές Πληροφορίες"
"Please enter a number 1 or greater in this field.","Παρακαλούμε εισάγετε τον αριθμό 1 ή μεγαλύτερο, σε αυτό το πεδίο."
"Please enter a valid date between %s and %s at %s.","Παρακαλούμε εισάγετε μία έγκυρη ημ/νία μεταξύ %s και %s στο %s."
"Please enter a valid date equal to or greater than %s at %s.","Παρακαλούμε εισάγετε μία έγκυρη ημ/νία ίση με ή μεγαλύτερη από %s στο %s."
"Please enter a valid date less than or equal to %s at %s.","Παρακαλούμε εισάγετε μία έγκυρη ημ/νία μικρότερη από ή ίση με %s στο %s."
"Please enter the city.","Παρακαλούμε εισάγετε την Πόλη."
"Please enter the country.","Παρακαλούμε εισάγετε τη Χώρα."
"Please enter the first name.","Παρακαλούμε εισάγετε το Όνομά σας"
"Please enter the last name.","Παρακαλούμε εισάγετε το Επώνυμό σας."
"Please enter the state/province.","Παρακαλούμε εισάγετε το Νομό/Δήμο."
"Please enter the street.","Παρακαλούμε εισάγετε την οδό."
"Please enter the telephone number.","Παρακαλούμε εισάγετε τον αριθμό τηλεφώνου."
"Please enter the zip/postal code.","Παρακαλούμε εισάγετε τον ταχυδρομικό κωδικό Τ.Κ."
"Please enter your email address below. You will receive a link to reset your password.","Παρακαλούμε εισάγετε παρακάτω την διεύθυνση ηλεκτρονικού σας ταχυδρομείου email. Θα λάβετε έναν σύνδεσμο για να επαναφέρετε τον μυστικό κωδικό σας."
"Please enter your email below and we\'ll send you confirmation link for it.","Παρακαλούμε εισάγετε παρακάτω την διεύθυνση ηλεκτρονικού σας ταχυδρομείου email και θα σας στείλουμε το σύνδεσμο επιβεβαίωσης γι'αυτό."
"Please enter your email.","Παρακαλούμε εισάγετε το email σας."
"Please make sure your passwords match.","Παρακαλούμε βεβαιωθείτε πως οι κωδικοί που εισάγατε ταιριάζουν."
"Please select a website which contains store view","Παρακαλούμε επιλέξτε μια ιστοσελίδα η οποία περιλαμβάνει όψη καταστήματος"
"Please select region, state or province","Παρακαλούμε επιλέξτε νομό, δήμο ή δημοτικό διαμέρισμα"
"Please, check your email for confirmation key.","Παρακαλούμε, ελέγξτε το ηλεκτρονικό σας ταχυδρομείο για πλήκτρο επιβεβαίωσης."
"Prefix Dropdown Options","Επιλογές προθέματος Μπάρας Κύλισης"
"Price","Τιμή"
"Product","Προϊόν"
"Product ID","ID Προϊόντος"
"Product Name","Όνομα Προϊοντος"
"Product Reviews","Αξιολογήσεις Προϊόντος"
"Product Tags","Ετικέτες Προϊόντος"
"Purchase On","Αγορά Στο"
"Purchased On","Αγοράστηκε Την"
"Qty","Ποσ."
"Recent Orders","Πρόσφατες Παραγγελίες"
"Records for %s store found.","Βρέθηκαν εγγραφές για %s κατάστημα."
"Recovery Link Expiration Period (days)","Περίοδος Λήξης Συνδέσμου Ανάκτησης (σε ημέρες)"
"Redirect Customer to Account Dashboard after Logging in","Ανακατεύθυνση Πελάτη στον Πίνακα Λογαριασμού μετά τη σύνδεση  "
"Refunded","Επιστροφή χρημάτων"
"Register","Εγγραφή"
"Registered Customers","Εγγεγραμμενοι Πελατες"
"Remind Email Template","Πρότυπο(Template) Email Υπενθύμισης "
"Remind Password","Μυστικός κωδικός υπενθύμισης"
"Remove","Αφαίρεση"
"Require Emails Confirmation","Απαιτείται επιβεβαίωση των Email"
"Require admin user to change user password",""
"Reset a Password","Επαναφέρατε ένα Μυστικό κωδικό "
"Retrieve address data","Ανάκτηση δεδομένων διεύθυνσης"
"Retrieve address info","Ανάκτηση πληροφοριών διεύθυνσης"
"Retrieve customer addresses","Ανάκτηση διευθύνσεων Πελάτη"
"Retrieve customer data","Ανάκτηση δεδομένων Πελάτη"
"Retrieve customer groups","Ανάκτηση ομάδων Πελατών"
"Retrieve customer info","Ανάκτηση πληροφοριών Πελάτη"
"Retrieve customers","Ανάκτηση Πελατών"
"Retrieve your confirmation link here","Ανάκτηση σύνδεσμου επιβεβαίωσης εδώ"
"Retrieve your password here","Ανακτήστε το κωδικό σας εδώ"
"SKU","SKU"
"Sales Statistics","Στατιστικά Πωλήσεων"
"Save","Αποθήκευση"
"Save Address","Αποθήκευση Διεύθυνσης"
"Save Customer","Αποθήκευση Πελάτη"
"Save Customer Group","Αποθήκευση Ομάδας Πελάτη"
"Save Password","Αποθήκευση Κωδικού"
"Save and Continue Edit","Αποθήκευση και Συνέχιση της Επεξεργασίας"
"Saved %d record(s)","Αποθηκευμένες %d αλλαγές"
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field."
"Send Auto-Generated Password","Αποστολή Αυτόματα Δημιουργημένου Κωδικού"
"Send From","Αποστολή Από"
"Send Welcome Email","Αποστολή Email Καλωσορίσματος"
"Send Welcome Email after Confirmation","Αποστολή Email Καλωσορίσματος μετά την Επιβεβαίωση"
"Send confirmation link","Αποστολή συνδέσμου επιβεβαίωσης"
"Sending","Αποστέλλεται"
"Sent","Αποστολή"
"Session Start Time","Χρόνος Έναρξης Συνεδρίας"
"Set as Default Billing Address","Ορισμός ως Προεπιλεγμένη Διεύθυνση Χρέωσης"
"Set as Default Shipping Address","Ορισμός ως Προεπιλεγμένη Διεύθυνση Αποστολής"
"Share Customer Accounts","Διαμοιρασμός Λογαριασμών Πελατών"
"Shipped to First Name","Απεστάλη στο Όνομα"
"Shipped to Last Name","Απεστάλη στο Επίθετο"
"Shipped to Name","Απεστάλη στο Όνομα"
"Shopping Cart","Καλάθι Αγορών"
"Shopping Cart - %d item(s)","Καλάθι Αγορών - %d είδος(η)"
"Shopping Cart of %1$s - %2$d item(s)","Καλάθι Αγορών του %1$s - %2$d είδους(ων)"
"Show Date of Birth","Εμφάνιση Ημ/νίας Γέννησης"
"Show Gender","Εμφάνιση Φύλλου"
"Show Middle Name (initial)","Εμφάνιση Πατρώνυμου (αρχικό)"
"Show Prefix","Εμφάνιση Προθέματος"
"Show Suffix","Εμφάνιση Επιθέματος"
"Show Tax/VAT Number","Εμφάνιση Α.Φ.Μ."
"Show VAT Number on Frontend","Εμφάνιση Α.Φ.Μ. στο κατάστημα"
"Sign Up for Newsletter","Εγγραφτείτε στο Δελτίο Νέων"
"Skipping import row, required field ""%s"" is not defined.","Παράλειψη εισαγωγής γραμμής, το υποχρεωτικό πεδίο ""%s"" δεν ορίστηκε."
"Skipping import row, website ""%s"" field does not exist.","Παράλειψη εισαγωγής γραμμής, το πεδίο ""%s"" του ιστότοπου δεν υπάρχει."
"State/Province","Νομός/Δήμος"
"Status","Κατάσταση"
"Store","Κατάστημα"
"Store View","Όψη Καταστήματος"
"Street Address","Οδός"
"Street Address %s","Διεύθυνση %s"
"Subject","Θέμα"
"Submit","Υποβολή"
"Subscribe to Newsletter","Εγγραφή στο Δελτίο Νέων"
"Subscribed to Newsletter?","Είσαστε εγγεγραμμένοι στο Δελτίο Νέων;  "
"Suffix Dropdown Options","Επιλογές επιθέματος Μπάρας Κύλισης"
"Tag Name","Όνομα Ετικέτας"
"Tax Calculation Based On","Ο Υπολογισμός Φόρου βασίζεται στο"
"Tax Class","Φορολογική Κλάση"
"Tax/VAT number","Α.Φ.Μ."
"Telephone","Τηλέφωνο"
"Text","Κείμενο"
"Text One Line","Κείμενο Μία Γραμμή"
"Thank you for registering with %s.","Σας Ευχαριστούμε για την εγγραφή σας με το %s."
"The Date of Birth is required.","Η Ημ/νία Γέννησης είναι υποχρεωτική."
"The TAX/VAT number is required.","Ο Α.Φ.Μ. είναι υποχρεωτικός."
"The VAT ID entered (%s) is not a valid VAT ID.","Ο  Α.Φ.Μ. που καταχωρήθηκε (%s) δεν είναι έγκυρος Α.Φ.Μ.."
"The VAT ID entered (%s) is not a valid VAT ID. The customer would belong to Customer Group %s.","Ο  Α.Φ.Μ. που καταχωρήθηκε (%s) δεν είναι έγκυρος Α.Φ.Μ.. Ο πελάτης θα ανήκε στην Ομάδα Πελατών %s."
"The VAT ID is valid. The current Customer Group will be used.","Ο Α.Φ.Μ. είναι έγκυρος. Θα χρησιμοποιηθεί η τρέχουσα Ομάδα Πελατών."
"The account information has been saved.","Οι πληροφορίες λογαριασμού έχουν αποθηκευτεί."
"The address does not belong to this customer.","Η διεύθυνση δεν ανήκει σε αυτόν τον Πελάτη."
"The address has been deleted.","Έγινε διαγραφή της διεύθυνσης."
"The address has been saved.","Η διεύθυνση έχει αποθηκευτεί."
"The customer ID and email did not match, skipping the record, line: %s","Το αναγνωριστικό ID και το email του Πελάτη δεν ταιριάζουν, παρακάμπτεται η εγγραφή, Γραμμή: %s"
"The customer does not have default billing address.","Ο Πελάτης δεν έχει προεπιλεγμένη διεύθυνση τιμολόγησης."
"The customer email (%s) already exists, skipping the record, line: %s","Το email (%s) του Πελάτη υπάρχει ήδη, παρακάμπτεται η εγγραφή, Γραμμή: %s"
"The customer group has been deleted.","Η ομάδα Πελατών έχει διαγραφεί."
"The customer group has been saved.","Η ομάδα Πελατών έχει αποθηκευτεί."
"The customer is currently assigned to Customer Group %s.","Ο Πελάτης έχει εκχωρηθεί στην Ομάδα Πελατών %s."
"The first name cannot be empty.","Το Όνομα δεν πρέπει να είναι κενό."
"The group ""%s"" cannot be deleted","Το σύνολο ""%s"" δεν μπορεί να διαγραφεί"
"The last name cannot be empty.","Το Επώνυμο δεν μπορεί να είναι κενό."
"The minimum password length is %s","Το ελάχιστο μήκος του μυστικού κωδικού είναι %s"
"The password cannot be empty.","Ο μυστικός κωδικός δεν μπορεί να είναι κενός."
